Gene 	gene.1	Gene.2	  Oocyte	 Zygote	2cell 	4cell 	8cell 	Morulae	Blastocyst	hESC.p0	hESC.p10
MLT1N2-int	LTR	ERVL-MaLR	0.326800902	0.364665752	0.295228766	0.913571556	1.072178803	1.242872999	0.732040947	0.503359822	0.062720948
U6	snRNA	snRNA	7.650457301	10.49773563	11.92496915	7.928489647	18.89914983	19.46217294	10.06582454	15.40994968	19.32950871
L1M2a	LINE	L1	4.78063477	12.95224774	7.897065194	26.36074351	11.0889134	10.6781649	2.204171712	8.848315025	7.370057028
MamRep1879	DNA	hAT-Tip100?	7.21509943	10.54132342	7.744943632	12.14430775	16.05774348	15.42724207	3.925872733	6.462744514	7.423298717
L1M2c	LINE	L1	4.444954752	4.893390136	2.473431404	5.376776485	15.15269933	17.47760638	0.773078348	3.928025826	8.676170402
L1M2b	LINE	L1	3.455759036	3.026558146	2.428261153	6.778135582	1.525572792	1.358500489	0.373400094	0.119662374	1.668880757
LTR22A	LTR	ERVK	16.33748296	28.87694651	29.04088883	17.26719742	6.158513828	2.577632143	0.883802032	1.186859434	1.833265598
HERV-Fc1-int	LTR	ERV1	0.968026461	0.479213551	0.610855744	1.347363621	4.195611384	3.993112431	0.652846844	1.634919338	0.844370511
AluSz6	SINE	Alu	1040.195904	775.1546965	851.2179749	639.6744459	1289.987877	1331.818036	743.9920618	1169.792321	1512.564366
L1PA8A	LINE	L1	9.234977632	14.99661003	12.59857652	23.16779052	55.19914558	101.3987546	25.46450132	98.71285563	95.52802477
MER68B	LTR	ERVL	1.27903599	1.317634588	1.301973365	3.030279215	7.223447629	9.1701177	3.956511361	5.219056483	6.235116874
MER68C	LTR	ERVL	0.418184961	0.236503843	0.235999409	0.624713174	5.10623564	2.799803295	0.1553471	1.310904489	0.586543621
MER83C	LTR	ERV1	9.661246107	14.09908829	12.63689122	10.50104539	4.26995657	1.830711989	0.031013036	0.211933137	0.128271038
MER52D	LTR	ERV1	2.32835535	5.955083349	3.762220504	12.45111768	12.92360507	10.72116624	1.63493805	4.126335905	6.117756741
AluYd8	SINE	Alu	46.14270024	35.9967899	46.7612321	24.41515895	49.62034814	60.51575767	46.18281718	43.49799264	51.59110695
MER52A	LTR	ERV1	63.57606758	54.32670752	44.36811292	69.24194252	56.16214169	36.51194605	11.39364137	32.78522947	26.02529653
tRNA-Trp-TGG	tRNA	tRNA	0	0	0.00432426	0.249416807	2.068288598	0.580094099	0.043378504	0.003870769	0.034895784
MER52C	LTR	ERV1	8.53738306	10.67236905	9.263084149	20.40084944	23.23625716	18.28755317	4.218508071	28.7116705	22.67656253
L2a	LINE	L2	2395.632467	2805.228026	2482.140799	2484.89929	2615.608046	1943.671782	925.4633474	1974.839681	2414.095141
L1M3	LINE	L1	189.7918432	185.0297579	122.6070525	140.151708	135.8810475	160.3960865	106.3382427	106.1309947	109.4453616
L2c	LINE	L2	1806.909528	2126.737375	1767.734955	1921.541206	2006.931478	1463.218879	834.4476059	1569.8859	1769.741482
L1M1	LINE	L1	304.8293293	376.2951544	309.1581097	349.7520811	389.2083258	444.5653436	420.9723356	396.0027256	371.9489246
L1M6	LINE	L1	89.27110854	101.2707714	60.55283459	59.36911491	49.71384935	73.20441395	23.40664986	56.96532203	64.94285061
L1M7	LINE	L1	116.3663186	86.31607899	68.39667394	56.16059303	55.35052776	41.55902035	25.57998576	43.47574279	48.26853604
L1M4	LINE	L1	577.2327053	487.9411446	384.1258713	408.961846	429.9709136	352.372565	160.127117	325.9917793	380.3225415
L1M5	LINE	L1	1509.727579	1197.964722	1095.819184	889.0517698	1526.577015	983.476155	379.5305961	768.2975423	812.744105
MLT1G	LTR	ERVL-MaLR	81.15975309	57.04316248	42.97202677	64.29110254	49.94351159	30.48852856	9.957756706	16.5146107	16.4464891
MLT1F	LTR	ERVL-MaLR	145.633826	106.0090631	79.9242939	112.0871137	121.263162	97.42327178	53.0682972	114.5218636	93.03118081
L1M8	LINE	L1	11.36352075	18.36834618	19.14903377	9.657639628	27.19606128	28.52694667	9.331211958	21.65109393	32.32656093
MLT1D	LTR	ERVL-MaLR	560.620938	589.4648275	533.0096584	584.2150085	548.4721529	385.2294326	116.284682	216.2088131	239.1342323
MLT1C	LTR	ERVL-MaLR	891.198479	774.7878318	961.0360354	1204.541365	812.03968	324.9606697	110.7045088	172.7335847	197.2801945
MLT1B	LTR	ERVL-MaLR	257.4674179	271.3639968	231.1246879	295.9707542	296.6561991	204.0137113	78.26367098	150.8836277	187.6636539
MLT1A	LTR	ERVL-MaLR	99.35357707	110.4151788	108.5005996	151.4894959	155.5793074	114.9616114	40.55767766	94.74084581	88.39795106
tRNA-Ser-TCA_m_	tRNA	tRNA	55.03589185	596.3210558	340.1205974	855.7644247	495.8978584	823.998274	883.100639	1116.530511	645.3191271
MER4A1	LTR	ERV1	51.25120117	140.8455559	140.6521203	74.53189273	59.81020038	36.50547285	20.24658175	28.7588441	25.58771721
Looper	DNA	PiggyBac	6.83289236	4.538456971	3.236686994	3.784129174	28.32141652	27.16437845	6.993499742	14.67237839	13.35052522
MLT1B-int	LTR	ERVL-MaLR	7.336113215	20.64978666	19.75346882	30.21449254	19.55118075	12.92809471	3.253491674	11.20017319	14.14655704
LTR9B	LTR	ERV1	11.32321445	12.36435636	11.11461328	12.99338549	16.52669901	16.63680615	31.94463126	16.19367265	18.6849603
LTR9C	LTR	ERV1	2.399069417	3.239049246	1.32080615	4.201897463	5.10569133	2.990327132	2.198483779	3.206052731	2.434629834
LTR9D	LTR	ERV1	13.70291203	19.3191296	24.75688912	29.3702573	14.00399026	12.2064658	9.268306812	3.577552666	6.128998539
MADE1	DNA	TcMar-Mariner	19.03607356	22.89487753	20.07203726	27.89571239	24.30949476	17.67808063	12.34498935	28.54028575	27.05994932
MADE2	DNA	TcMar-Mariner	26.16852222	28.33405657	21.38273756	23.21571117	19.0368096	10.84406577	9.044277981	23.54714631	19.62829016
AluSp	SINE	Alu	1722.070431	1407.489051	1431.465571	1115.587233	1834.1549	1842.789371	927.7055974	1489.418678	1942.955545
AluSq	SINE	Alu	680.2318119	556.7448477	625.2278033	435.8853297	779.2028326	788.6304118	472.385746	704.2972177	964.7986455
PABL_A-int	LTR	ERV1	97.89775079	23.05894976	14.82323598	15.897557	17.71494054	17.42381938	14.53019715	12.18106219	12.46222364
LTR33C	LTR	ERVL	15.41072288	15.16717164	13.94401321	17.35776145	8.754489167	10.19611262	3.012121096	3.587179226	7.26271971
tRNA-Lys-AAG	tRNA	tRNA	5.271216391	2.241301062	1.464387013	0.371403598	0.688239039	0.693527218	1.92327549	0.992393666	1.789933415
AluSx	SINE	Alu	2781.064007	2243.924369	2372.548454	1757.071384	3828.439982	3494.915684	1953.119603	3039.79464	4339.700118
AluSz	SINE	Alu	2348.390885	1999.233475	2072.508364	1432.279436	2705.998668	2585.938841	1833.816971	2315.214489	3224.464104
Ricksha_b	DNA	MULE-MuDR	3.035134765	2.6328218	1.478961147	2.374639312	3.285065762	4.802328868	0.527580674	0.350561641	2.656177289
PABL_B	LTR	ERV1	2.46592004	3.229798625	2.873429817	3.545088683	6.749215515	4.672428953	2.113452792	5.621417933	5.84076964
Charlie20a	DNA	hAT-Charlie	3.552897023	3.320386916	3.496421909	5.323962228	10.52517931	9.831420294	3.776824008	5.60387357	7.397639909
L1MEh	LINE	L1	75.93779854	64.08927848	42.88649345	53.90105057	40.44810954	33.2673787	10.43712983	21.49861568	31.54985766
L1MEi	LINE	L1	193.4979842	125.1703803	42.98674812	114.3789467	89.58540249	64.41267922	18.8356233	35.54913948	64.32925951
L1MEj	LINE	L1	80.1658245	68.73674089	54.23552319	42.60768036	43.06935891	43.86704241	10.56033265	66.00358946	50.65367591
AluSc	SINE	Alu	1619.940579	1489.601095	1366.339845	1003.791344	1166.348886	1094.087078	649.5274363	983.3303695	1293.900463
L1MEd	LINE	L1	313.8813738	347.1919916	257.0522035	267.5183278	340.2257425	355.1434183	215.2796203	473.6388603	573.5465034
L1MEf	LINE	L1	262.1823483	259.7959196	164.0929839	165.0749328	207.4660897	232.7101111	93.46784023	164.5914844	207.4906492
L1MEg	LINE	L1	274.5466049	508.5354807	506.2538422	418.1692118	360.1354173	218.1385026	89.1417215	193.0205982	233.1199627
L1MEa	LINE	L1	6.154727448	4.152465234	2.49659265	4.389759378	6.279691192	10.77394692	0.526154895	10.7337181	2.504198245
L1MEb	LINE	L1	179.1555075	131.4367984	51.7262841	87.70938986	38.45393978	30.60013178	12.52766326	22.22143927	23.70399622
L1MEc	LINE	L1	234.3807457	237.6149869	195.0859903	195.9129581	287.7166083	282.4357312	112.9062522	282.2919916	325.5737221
LTR76	LTR	ERV1	6.672305857	8.373264101	6.001275843	4.235413791	6.226857816	2.930580924	2.9014561	6.069701947	7.423553013
LTR77	LTR	ERV1	0.18687609	0.581883888	0.796659246	0.394511384	1.221602078	3.214769003	0.446763879	0.925642427	0.236016666
LTR101_Mam	LTR	ERVL	7.010288132	9.484402384	6.121316243	10.60840975	11.82702391	15.67673482	6.939178347	4.720295	7.32664462
AluYc5	SINE	Alu	34.64294677	27.61749065	36.22263654	18.67952209	40.30526933	49.9826763	37.6290373	35.24060644	44.05474213
LTR47A	LTR	ERVL	6.146968169	6.563610498	5.741834482	4.113448838	12.35538858	16.45073468	2.455882669	8.031182825	5.888042166
AluYc3	SINE	Alu	100.517753	81.38642676	100.7108397	53.15642514	96.03465719	106.9204062	75.7019461	89.85987243	113.1331451
LTR70	LTR	ERV1	14.00280825	9.365383301	6.823355855	6.923500126	98.43482661	63.05522377	59.10627872	150.634301	53.69416419
LTR47B	LTR	ERVL	0.041095457	0.013622858	0.107819304	0.508133597	0.134968174	1.382533037	0.005860328	0	0.743893406
tRNA-Glu-GAG	tRNA	tRNA	0.016612968	0	0	0	0	0	0.022837164	0	0.035598577
Tigger3d	DNA	TcMar-Tigger	19.95938007	9.791917408	7.881799078	9.331047788	12.99899569	7.306894164	13.09170965	22.69711764	14.93032605
Tigger3c	DNA	TcMar-Tigger	26.80042636	18.87450803	14.85360539	28.33178885	32.25150509	28.08791481	18.95335512	29.15801746	33.42188596
MLT1E1A	LTR	ERVL-MaLR	195.8713009	119.9011793	109.3456815	117.5829691	77.80517932	47.36071397	10.02526423	28.03409687	37.42208989
LTR78	LTR	ERV1	158.341093	95.59431343	71.90651972	99.766368	77.71984253	47.54801061	15.43796908	37.45794942	28.42721426
LTR79	LTR	ERVL	98.72540832	97.20907034	77.04892491	97.47001979	54.56798378	27.94955183	7.931763326	16.66636955	18.22403779
tRNA-Tyr-TAC	tRNA	tRNA	0	0	0	0.029046429	0.389983005	0.050229676	0.004006725	0	0.027030046
LTR67B	LTR	ERVL	81.14578265	57.78426072	43.41812445	71.48132813	328.251801	178.9232399	14.79967527	32.81196418	26.2149903
MSTA1-int	LTR	ERVL-MaLR	0	0	0	0.130488343	0.008135352	0.018758173	0.001271204	0	0.094006884
MER113A	DNA	hAT-Charlie	11.88114314	12.02964152	8.226733022	8.835119251	12.10604561	15.63211491	20.84680851	24.7453521	28.71786515
MER113B	DNA	hAT-Charlie	8.439141888	5.784468978	4.65028101	6.055490291	4.033880545	2.0474049	3.725903294	3.954435938	6.07331675
tRNA-Glu-GAG_	tRNA	tRNA	0.077261348	0.133290492	0.162565446	0.203984607	0.235541829	0.523369402	0.223506326	0.047257514	0.17505833
MamRep1527	LTR	LTR	11.59740045	13.80553342	8.903199765	14.87754876	7.417740942	6.666008102	0.852546584	8.983279997	6.48991889
MER1B	DNA	hAT-Charlie	126.956782	58.01781772	69.14057147	127.5520755	121.2450334	68.71398963	54.9912212	85.54937278	103.8825813
LTR1B1	LTR	ERV1	3.068653409	2.631247123	2.048166	5.548587433	1.129412838	0.865762597	0.095668775	2.232450357	0.36299873
LTR1B0	LTR	ERV1	3.922664448	1.231205203	1.724598353	1.991675049	1.729955484	2.685628037	1.601060968	0.742636441	0.043192217
LTR37-int	LTR	ERV1	14.14178644	20.87075292	19.06745702	50.12522929	47.57725143	36.91171387	16.58225028	22.86562464	27.15409854
Harlequin-int	LTR	ERV1	73.24515125	42.62368493	45.57020986	49.59336292	90.11849381	76.95751884	49.6394433	53.19543651	51.98993291
LTR88a	LTR	Gypsy?	44.75243866	25.10327623	24.8453093	49.06667464	38.81670576	12.20488797	0.190017089	1.27836875	2.469989381
tRNA-Ala-GCG	tRNA	tRNA	0	0	0	0.090137473	0.090548409	0.008283851	0	0	0
L1ME5	LINE	L1	55.52431812	80.62291856	47.11789474	42.30762538	68.86520198	45.25393792	25.44214481	59.75517614	53.6505773
HERV16-int	LTR	ERVL	22.63343208	25.41920812	17.37224092	28.17487519	12.31509974	10.08095383	3.069799403	8.045735403	7.27128017
L1ME1	LINE	L1	719.0930433	608.5606872	476.3818844	439.236179	525.5538635	494.1027059	235.4604583	449.5250465	531.2754233
L1ME2	LINE	L1	202.2014965	210.1736474	135.4434717	148.2349949	190.1788969	200.985504	130.1458859	187.6736004	212.6979526
L1ME3	LINE	L1	143.5500681	148.4194277	117.0411903	122.401983	246.5308124	179.8320415	61.81369364	111.4565538	104.4682631
MSTC-int	LTR	ERVL-MaLR	2.293746495	4.748776949	3.113528414	4.520461888	18.2812775	12.64087726	1.633785105	4.707843969	4.02881076
L1PBa1	LINE	L1	9.752758444	16.64831627	12.64519994	12.0868995	24.93574384	26.32121301	10.3331259	28.76144658	32.94211166
LTR43-int	LTR	ERV1	0.09093436	0.294369716	0.437560798	1.44721256	0.893429979	2.14194835	0.261234049	0.265901518	2.125727706
LTR7C	LTR	ERV1	30.08968234	89.0861628	84.30231952	78.84794656	71.12898684	54.92728796	33.28936948	119.9278902	48.73753587
tRNA-Ala-GCY	tRNA	tRNA	0.168195708	0.052532706	0.052087446	0.039732723	0.063352479	0.049402014	0.009723159	0	0.072398102
L1MA5A	LINE	L1	23.429662	24.05704439	23.29238012	21.84150974	37.74374216	74.22229981	13.7231021	28.77756601	44.53248597
LTR5_Hs	LTR	ERVK	11.2543714	11.0648049	21.48064185	14.75092588	353.3464128	861.5496961	82.71526579	98.82850387	49.94437892
MER5A	DNA	hAT-Charlie	820.4165272	779.3115555	765.3505849	837.6691762	542.5207494	309.2698256	184.0268872	387.1101578	383.3566889
REP522	Satellite	telo	16.67542407	3.875025087	3.086600993	4.491778722	67.19710408	38.27653543	1.306118809	0.435544422	2.139277002
AmnSINE1	SINE	Deu	168.3612617	95.22021251	90.77613971	120.679122	100.4174337	57.11374948	96.74656746	136.0257528	126.5511496
X7D_LINE	LINE	CR1	0.033225935	0.152682866	0.027292926	0.012133891	0.045614611	0	0.000821782	0.018303287	0.226753358
AmnSINE2	SINE	Deu	32.26826071	44.16979262	49.25694149	53.79257203	34.28628774	17.94038609	22.55400007	24.53005281	19.68398029
tRNA-Glu-GAA	tRNA	tRNA	0.10921599	0.1635994	0.059516994	0.131183468	0.74961762	0.321361862	0.059855044	0.162604093	0.470781779
MSTB-int	LTR	ERVL-MaLR	2.866540305	4.817112189	3.897231777	8.353137728	11.67370755	8.017669431	2.592242696	7.301282309	6.821417478
MLT1L-int	LTR	ERVL-MaLR	5.514750523	22.84252616	26.86771884	23.23645419	10.82753467	0.324249816	0.027636915	2.570446649	0.599424897
L1PA3	LINE	L1	63.51767829	69.39927472	109.1426274	96.42271514	118.0772998	184.300241	76.0373773	228.8561203	218.1860496
MamRep1894	DNA	hAT	47.87546598	67.69761279	78.17105354	94.5169508	24.57684573	4.439911985	6.586941686	3.563196309	4.361840116
MER57E2	LTR	ERV1	0.058979718	0.051116994	0.068680451	0.180993708	0.779136984	0.237798145	0	0.101793624	0.054380479
MER99	DNA	hAT?	2.661805427	1.882103263	1.832756963	1.978837147	1.482092128	3.724292639	0.982635103	1.252715616	2.319888272
LTR7A	LTR	ERV1	23.12172805	53.32705768	53.91100665	26.97815481	43.01936694	34.41486446	66.95279321	912.1699151	332.9903742
MLT1O-int	LTR	ERVL-MaLR	0.016612968	0.076946998	0.01311136	0	0	0	0	0	0
MLT1H	LTR	ERVL-MaLR	769.5782501	308.5867051	288.0611408	354.138769	220.1602533	146.2344831	44.34488556	91.67621165	108.96251
